Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Czech Republic First League,2021/2022,2021-07-24 11:00:00,1,Hradec Králové,Bohemians 1905,1,1,2,['14'],['52'],2.88,3.0,2.45,1.98,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Czech Republic First League,2021/2022,2021-07-24 11:00:00,1,Pardubice,Karviná,2,2,4,"['64', '75']","['6', '49']",2.15,3.1,3.3,1.98,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Czech Republic First League,2021/2022,2021-07-24 11:00:00,1,Jablonec,Baník Ostrava,1,0,1,['88'],[],1.91,3.25,3.9,1.98,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Czech Republic First League,2021/2022,2021-07-24 14:00:00,1,Sparta Praha,Sigma Olomouc,3,2,5,"['12', '64', '78']","['3', '90+2']",1.32,5.25,8.25,1.67,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,Czech Republic First League,2021/2022,2021-07-25 11:00:00,1,Viktoria Plzeň,Mladá Boleslav,2,1,3,"['29', '36']",['62'],1.67,3.4,4.4,1.83,1.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,Czech Republic First League,2021/2022,2021-07-25 11:00:00,1,České Budějovice,Teplice,1,0,1,['61'],[],2.0,3.2,3.3,1.91,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Czech Republic First League,2021/2022,2021-07-25 11:00:00,1,Slovan Liberec,Slovácko,0,1,1,[],['31'],2.1,3.0,3.3,2.2,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Czech Republic First League,2021/2022,2021-07-25 14:00:00,1,Zlín,Slavia Praha,0,1,1,[],['70'],8.25,4.75,1.36,1.71,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Czech Republic First League,2021/2022,2021-07-30 14:00:00,2,Teplice,Slavia Praha,1,3,4,['43'],"['22', '45+1', '81']",9.5,5.75,1.27,1.61,2.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Czech Republic First League,2021/2022,2021-07-31 11:00:00,2,Mladá Boleslav,Jablonec,3,0,3,"['11', '14', '79']",[],2.06,2.96,2.96,1.86,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,Czech Republic First League,2021/2022,2021-07-31 11:00:00,2,Sigma Olomouc,Pardubice,3,2,5,"['8', '44', '52']","['20', '77']",1.81,3.09,3.51,1.73,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,Czech Republic First League,2021/2022,2021-07-31 11:00:00,2,Karviná,Hradec Králové,1,1,2,['25'],['5'],1.8,3.1,3.53,1.62,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Czech Republic First League,2021/2022,2021-07-31 14:00:00,2,Slovan Liberec,Sparta Praha,0,5,5,[],"['25', '62', '66', '70', '79']",3.75,3.35,1.95,2.05,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,Czech Republic First League,2021/2022,2021-08-01 11:00:00,2,Baník Ostrava,Zlín,5,1,6,"['9', '13', '26', '34', '51']",['69'],1.73,3.6,4.5,1.8,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,Czech Republic First League,2021/2022,2021-08-01 11:00:00,2,Slovácko,České Budějovice,1,0,1,['60'],[],1.8,3.3,4.5,2.05,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Czech Republic First League,2021/2022,2021-08-01 14:00:00,2,Bohemians 1905,Viktoria Plzeň,1,2,3,['22'],"['52', '71']",2.7,3.1,2.65,2.15,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,Czech Republic First League,2021/2022,2021-08-07 11:00:00,3,Hradec Králové,Slovan Liberec,1,1,2,['67'],['9'],2.65,2.95,2.7,2.3,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Czech Republic First League,2021/2022,2021-08-07 11:00:00,3,Sparta Praha,Karviná,2,0,2,"['23', '78']",[],1.25,6.0,10.0,1.45,1.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Czech Republic First League,2021/2022,2021-08-07 11:00:00,3,Zlín,Teplice,3,0,3,"['34', '54', '90']",[],2.0,3.3,3.6,2.05,1.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,Czech Republic First League,2021/2022,2021-08-07 11:00:00,3,České Budějovice,Baník Ostrava,1,3,4,['58'],"['34', '52', '88']",2.95,3.2,2.3,1.95,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Czech Republic First League,2021/2022,2021-08-08 11:00:00,3,Jablonec,Bohemians 1905,2,2,4,"['77', '83']","['16', '90+4']",1.8,3.35,4.4,1.95,1.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
