Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Greece Super League 2,2021/2022,2021-11-06 09:45:00,1,Rodos,Ergotelis,1,0,1,['6'],[],2.45,3.25,3.0,2.15,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Greece Super League 2,2021/2022,2021-11-06 10:00:00,1,Panserraikos,Olympiakos Volos,2,2,4,"['24', '56']","['31', '44']",1.83,3.2,5.25,2.15,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Greece Super League 2,2021/2022,2021-11-06 10:00:00,1,Olympiakos Piraeus II,PAOK II,3,1,4,"['65', '72', '87']",['13'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Iraklis 1908,Niki Volos,0,0,0,[],[],2.3,3.1,3.1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Pierikos,Xanthi,1,1,2,['80'],['23'],5.0,3.0,1.73,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Levadiakos,Asteras Vlachioti,2,1,3,"['47', '49']",['45'],1.2,5.0,15.0,1.83,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Irodotos,Diagoras,1,2,3,['33'],"['8', '76']",2.38,2.7,3.1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Episkopi,Karaiskakis,0,1,1,[],['29'],1.73,3.3,4.2,2.25,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,AEK Athens II,Kalamata,1,0,1,['85'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Greece Super League 2,2021/2022,2021-11-07 10:00:00,1,Kifisia,Panathinaikos II,2,0,2,"['9', '26']",[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
