Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Saudi Arabia Professional League,2022/2023,2022-08-25 13:05:00,1,Al Feiha,Dhamk,0,1,1,[],['51'],2.22,3.16,3.14,2.15,1.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Saudi Arabia Professional League,2022/2023,2022-08-25 15:00:00,1,Al Khaleej,Al Hilal,0,2,2,[],"['3', '25']",7.3,4.7,1.36,1.69,1.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Saudi Arabia Professional League,2022/2023,2022-08-26 12:45:00,1,Al Ittifaq,Al Ta'ee,1,2,3,['22'],"['6', '65']",1.91,3.35,3.35,1.88,1.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,Saudi Arabia Professional League,2022/2023,2022-08-26 12:45:00,1,Al Adalh,Al Ittihad,0,3,3,[],"['15', '90', '90+5']",4.2,3.9,1.59,1.48,1.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Saudi Arabia Professional League,2022/2023,2022-08-26 15:00:00,1,Al Shabab,Al Batin,3,0,3,"['22', '48', '75']",[],1.14,7.0,9.75,1.59,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,Saudi Arabia Professional League,2022/2023,2022-08-27 12:45:00,1,Al Fateh,Al Taawon,0,2,2,[],"['45+3', '57']",2.6,3.52,2.22,1.67,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Saudi Arabia Professional League,2022/2023,2022-08-27 15:00:00,1,Abha,Al Raed,2,1,3,"['51', '60']",['34'],2.47,3.13,2.53,1.81,1.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Saudi Arabia Professional League,2022/2023,2022-08-27 15:00:00,1,Al Nassr,Al Wahda,1,0,1,['3'],[],1.41,4.04,7.08,1.36,1.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Saudi Arabia Professional League,2022/2023,2022-08-31 12:55:00,2,Al Batin,Al Fateh,0,5,5,[],"['17', '41', '62', '70', '90+2']",6.1,4.3,1.38,1.68,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,Saudi Arabia Professional League,2022/2023,2022-08-31 15:00:00,2,Al Hilal,Al Feiha,2,0,2,"['69', '86']",[],1.26,5.0,8.0,1.64,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,Saudi Arabia Professional League,2022/2023,2022-09-01 13:00:00,2,Al Raed,Al Wahda,1,0,1,['62'],[],1.91,3.3,3.6,1.65,1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Saudi Arabia Professional League,2022/2023,2022-09-01 15:00:00,2,Abha,Al Shabab,0,4,4,[],"['25', '39', '44', '90']",4.33,3.6,1.67,1.74,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,Saudi Arabia Professional League,2022/2023,2022-09-02 13:00:00,2,Al Ta'ee,Al Adalh,1,0,1,['15'],[],1.93,3.35,3.5,1.82,1.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Saudi Arabia Professional League,2022/2023,2022-09-02 15:00:00,2,Dhamk,Al Khaleej,2,1,3,"['8', '90+3']",['10'],1.88,3.4,3.65,2.02,1.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,Saudi Arabia Professional League,2022/2023,2022-09-03 13:00:00,2,Al Taawon,Al Nassr,1,0,1,['90+12'],[],3.02,3.67,2.14,1.58,1.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Saudi Arabia Professional League,2022/2023,2022-09-03 15:00:00,2,Al Ittihad,Al Ittifaq,0,0,0,[],[],1.45,4.25,5.1,1.58,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Saudi Arabia Professional League,2022/2023,2022-09-04 12:35:00,3,Al Fateh,Al Hilal,0,1,1,[],['11'],4.75,3.9,1.57,1.42,1.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Saudi Arabia Professional League,2022/2023,2022-09-08 12:30:00,3,Al Khaleej,Al Adalh,0,0,0,[],[],2.09,3.1,3.2,2.14,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Saudi Arabia Professional League,2022/2023,2022-09-08 15:00:00,3,Al Wahda,Abha,1,0,1,['49'],[],2.18,3.1,3.0,2.0,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
