Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Cearense 1,2022,2022-01-08 15:00:00,1,Caucaia,Pacajus,2,1,3,"['80', '90+1']",['35'],4.89,3.84,1.54,1.85,1.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Brazil Cearense 1,2022,2022-01-08 16:00:00,1,Iguatu,Ferroviário,1,1,2,['90+5'],['81'],7.6,4.9,1.34,1.61,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Brazil Cearense 1,2022,2022-01-09 15:00:00,1,Maracanã,Uniclinic,2,1,3,"['65', '90+1']",['85'],1.45,3.8,6.0,1.67,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Brazil Cearense 1,2022,2022-01-09 16:00:00,1,Icasa,Crato,0,1,1,[],['90'],1.38,4.75,6.55,1.6,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Brazil Cearense 1,2022,2022-01-11 15:00:00,2,Ferroviário,Caucaia,1,1,2,['21'],['5'],1.23,4.84,7.35,1.73,1.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Brazil Cearense 1,2022,2022-01-11 16:00:00,2,Pacajus,Iguatu,1,0,1,['30'],[],2.05,3.25,3.25,1.96,1.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Brazil Cearense 1,2022,2022-01-12 15:00:00,2,Uniclinic,Icasa,0,0,0,[],[],4.0,4.0,1.2,1.73,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Brazil Cearense 1,2022,2022-01-12 16:00:00,2,Crato,Maracanã,0,0,0,[],[],4.5,3.4,1.65,1.95,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Brazil Cearense 1,2022,2022-01-15 15:00:00,3,Crato,Pacajus,0,1,1,[],['66'],3.6,2.72,1.99,2.61,2.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Cearense 1,2022,2022-01-15 15:00:00,3,Uniclinic,Ferroviário,1,3,4,['61'],"['26', '29', '90+4']",6.75,3.8,1.1,2.08,2.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,Brazil Cearense 1,2022,2022-01-15 16:00:00,3,Iguatu,Maracanã,1,2,3,['62'],"['45+2', '82']",3.15,2.84,2.09,2.28,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,Brazil Cearense 1,2022,2022-01-15 16:00:00,3,Caucaia,Icasa,2,0,2,"['14', '52']",[],2.48,2.91,2.48,1.96,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,Brazil Cearense 1,2022,2022-01-18 15:00:00,4,Maracanã,Ferroviário,1,1,2,['35'],['16'],3.97,3.39,1.85,2.25,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Brazil Cearense 1,2022,2022-01-18 16:00:00,4,Icasa,Pacajus,0,0,0,[],[],2.78,3.08,2.48,1.83,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Brazil Cearense 1,2022,2022-01-18 16:00:00,4,Caucaia,Crato,3,1,4,"['40', '68', '88']",['72'],1.68,3.37,5.08,1.9,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,Brazil Cearense 1,2022,2022-01-18 19:00:00,4,Iguatu,Uniclinic,4,0,4,"['55', '80', '83', '90+3']",[],1.3,3.4,3.15,2.05,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,Brazil Cearense 1,2022,2022-01-21 15:00:00,5,Crato,Iguatu,1,3,4,['90+3'],"['6', '38', '45+2']",4.55,3.12,1.83,2.3,1.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Brazil Cearense 1,2022,2022-01-21 15:00:00,5,Uniclinic,Caucaia,0,1,1,[],['9'],4.65,4.6,1.16,1.57,1.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Brazil Cearense 1,2022,2022-01-21 15:00:00,5,Ferroviário,Icasa,2,0,2,"['28', '88']",[],1.37,4.28,8.01,2.3,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Brazil Cearense 1,2022,2022-01-21 16:00:00,5,Pacajus,Maracanã,1,1,2,['90+8'],['48'],2.73,2.9,2.65,2.49,2.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Brazil Cearense 1,2022,2022-01-24 15:00:00,6,Maracanã,Icasa,2,3,5,"['11', '77']","['13', '16', '52']",1.82,3.18,3.91,1.96,2.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Brazil Cearense 1,2022,2022-01-24 15:30:00,6,Crato,Uniclinic,0,2,2,[],"['67', '90+6']",2.4,3.6,1.5,1.65,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Brazil Cearense 1,2022,2022-01-24 19:00:00,6,Iguatu,Caucaia,1,2,3,['89'],"['60', '75']",1.43,4.12,5.64,1.8,1.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,Brazil Cearense 1,2022,2022-01-24 19:00:00,6,Pacajus,Ferroviário,1,4,5,['81'],"['45+2', '46', '66', '75']",7.33,4.05,1.36,1.84,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,Brazil Cearense 1,2022,2022-01-27 15:00:00,7,Uniclinic,Pacajus,1,1,2,['32'],['12'],3.3,3.3,1.28,2.0,1.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Brazil Cearense 1,2022,2022-01-27 15:30:00,7,Ferroviário,Crato,4,0,4,"['38', '56', '69', '74']",[],1.07,8.05,18.66,1.55,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,Brazil Cearense 1,2022,2022-01-27 16:00:00,7,Caucaia,Maracanã,1,0,1,['-1'],[],2.12,3.1,2.8,1.86,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Brazil Cearense 1,2022,2022-01-27 16:00:00,7,Icasa,Iguatu,2,0,2,"['59', '90+4']",[],2.93,2.94,2.19,2.16,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Brazil Cearense 1,2022,2022-01-30 15:00:00,8,Uniclinic,Maracanã,0,2,2,[],"['45', '69']",3.1,3.4,1.31,2.0,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
