Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Switzerland Challenge League,2021/2022,2021-07-23 15:30:00,1,Stade Lausanne-Ouchy,Winterthur,1,1,2,['45'],['71'],1.91,3.6,3.3,1.6,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Switzerland Challenge League,2021/2022,2021-07-25 09:15:00,1,Wil,Vaduz,2,3,5,"['26', '56']","['73', '89', '90+3']",3.0,3.75,2.0,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Switzerland Challenge League,2021/2022,2021-07-28 15:00:00,1,FC Schaffhausen,Kriens,1,1,2,['12'],['65'],1.87,3.65,3.56,1.63,1.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Switzerland Challenge League,2021/2022,2021-07-30 15:30:00,2,Winterthur,Wil,3,1,4,"['28', '56', '86']",['49'],2.11,3.5,2.8,1.72,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Switzerland Challenge League,2021/2022,2021-07-31 13:00:00,2,Aarau,FC Schaffhausen,2,0,2,"['51', '86']",[],1.3,4.0,3.3,1.5,1.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Switzerland Challenge League,2021/2022,2021-07-31 13:00:00,2,Kriens,Thun,1,3,4,['30'],"['3', '36', '82']",2.3,3.6,1.57,1.73,1.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,Switzerland Challenge League,2021/2022,2021-07-31 13:00:00,2,Yverdon Sport,Stade Lausanne-Ouchy,1,3,4,['70'],"['51', '60', '65']",1.5,3.4,2.5,1.73,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Switzerland Challenge League,2021/2022,2021-08-01 09:15:00,2,Vaduz,Neuchâtel Xamax,1,2,3,['49'],"['27', '45+2']",1.83,3.35,3.8,1.67,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,Switzerland Challenge League,2021/2022,2021-08-03 15:00:00,1,Thun,Yverdon Sport,3,0,3,"['9', '66', '77']",[],1.53,4.33,5.25,1.55,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,Switzerland Challenge League,2021/2022,2021-08-06 15:30:00,3,Neuchâtel Xamax,Kriens,4,0,4,"['14', '54', '56', '72']",[],1.36,3.75,3.0,1.8,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,Switzerland Challenge League,2021/2022,2021-08-06 15:30:00,3,Thun,Aarau,1,2,3,['60'],"['8', '90+4']",1.75,3.6,2.0,1.44,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,Switzerland Challenge League,2021/2022,2021-08-07 13:00:00,3,Wil,Yverdon Sport,3,0,3,"['37', '40', '81']",[],1.47,3.75,2.55,1.65,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,Switzerland Challenge League,2021/2022,2021-08-08 09:15:00,3,FC Schaffhausen,Winterthur,1,1,2,['25'],['51'],2.05,3.25,3.05,1.71,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Switzerland Challenge League,2021/2022,2021-08-08 09:15:00,3,Stade Lausanne-Ouchy,Vaduz,1,0,1,['90+1'],[],2.6,3.0,2.45,1.71,1.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Switzerland Challenge League,2021/2022,2021-08-10 15:00:00,1,Neuchâtel Xamax,Aarau,4,2,6,"['51', '53', '69', '71']","['8', '28']",2.14,3.6,1.64,1.53,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Switzerland Challenge League,2021/2022,2021-08-20 15:30:00,4,Winterthur,Thun,3,0,3,"['2', '31', '68']",[],1.91,3.3,1.8,1.65,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,Switzerland Challenge League,2021/2022,2021-08-21 13:00:00,4,Aarau,Stade Lausanne-Ouchy,5,2,7,"['24', '35', '45', '51', '57']","['51', '69']",1.35,3.75,3.0,1.4,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,Switzerland Challenge League,2021/2022,2021-08-21 13:00:00,4,Yverdon Sport,Neuchâtel Xamax,1,1,2,['24'],['53'],2.3,3.6,1.57,1.44,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,Switzerland Challenge League,2021/2022,2021-08-22 09:15:00,4,FC Schaffhausen,Vaduz,1,1,2,['45+1'],['39'],2.65,3.2,2.25,1.74,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Switzerland Challenge League,2021/2022,2021-08-27 15:30:00,5,Aarau,Vaduz,1,3,4,['45+1'],"['3', '54', '57']",1.4,3.8,2.8,1.44,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Switzerland Challenge League,2021/2022,2021-08-28 13:00:00,5,Kriens,Winterthur,2,3,5,"['14', '45+1']","['24', '27', '69']",2.0,3.3,1.75,1.75,1.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Switzerland Challenge League,2021/2022,2021-08-29 09:15:00,5,Neuchâtel Xamax,Wil,3,0,3,"['18', '53', '77']",[],1.75,3.75,3.8,1.56,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Switzerland Challenge League,2021/2022,2021-08-29 09:15:00,5,FC Schaffhausen,Yverdon Sport,4,3,7,"['24', '57', '67', '72']","['41', '55', '81']",1.71,3.65,3.65,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,Switzerland Challenge League,2021/2022,2021-09-03 14:00:00,4,Kriens,Wil,0,2,2,[],"['44', '62']",2.2,3.2,2.8,1.74,1.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
